T X1 X2 U1 U2 Vx Vsup
6.429999999999907345e+00 -4.015325947080316538e-01 -4.938510608592785456e-01 -6.153363598619325803e-01 -7.882646536740477439e-01 2.025586474623996269e-01 2.222581950676463525e-01
6.439999999999907132e+00 -4.115426518080344542e-01 -4.861288432636997614e-01 -6.308562545355496098e-01 -7.758997268419276505e-01 2.028443032550459324e-01 2.222576594804013816e-01
6.449999999999906919e+00 -4.213998831983352122e-01 -4.781986453566051676e-01 -6.461278282072040469e-01 -7.632292117157477573e-01 2.031259029902313940e-01 2.222571318676426488e-01
6.459999999999906706e+00 -4.310999428504693753e-01 -4.700636571263051566e-01 -6.611450619689476227e-01 -7.502580936145084589e-01 2.034035012383172691e-01 2.222566121106268056e-01
6.469999999999906493e+00 -4.406385549047088790e-01 -4.617271573015091501e-01 -6.759020370152334367e-01 -7.369914764491228842e-01 2.036771519291213361e-01 2.222561000923790886e-01
6.479999999999906279e+00 -4.500115153880498986e-01 -4.531925117771685163e-01 -6.903929369796155679e-01 -7.234345807111107751e-01 2.039469083563740515e-01 2.222555956976666469e-01
6.489999999999906066e+00 -4.592146938978584614e-01 -4.444631720095738592e-01 -7.046120502310088130e-01 -7.095927414152811696e-01 2.042128231822579187e-01 2.222550988129727845e-01
6.499999999999905853e+00 -4.682440352506712644e-01 -4.355426733814031781e-01 -7.185537721286086033e-01 -6.954714059972183504e-01 2.044749484420257390e-01 2.222546093264713141e-01
6.509999999999905640e+00 -4.770955610956617576e-01 -4.264346335374243901e-01 -7.322126072345764847e-01 -6.810761321664002832e-01 2.047333355486908868e-01 2.222541271280014941e-01
6.519999999999905427e+00 -4.857653714922946508e-01 -4.171427506915629246e-01 -7.455831714836255175e-01 -6.664125857158001986e-01 2.049880352977852260e-01 2.222536521090430484e-01
6.529999999999905214e+00 -4.942496464517039390e-01 -4.076708019060533705e-01 -7.586601943086459521e-01 -6.514865382888334056e-01 2.052390978721794768e-01 2.222531841626919358e-01
6.539999999999905000e+00 -5.025446474413436393e-01 -3.980226413434007071e-01 -7.714385207215361806e-01 -6.363038651045331839e-01 2.054865728469608688e-01 2.222527231836360084e-01
6.549999999999904787e+00 -5.106467188524718148e-01 -3.882021984918839208e-01 -7.839131133484184000e-01 -6.208705426418538176e-01 2.057305091943637254e-01 2.222522690681315305e-01
6.559999999999904574e+00 -5.185522894300441665e-01 -3.782134763653403065e-01 -7.960790544184358497e-01 -6.051926462840151455e-01 2.059709552887480366e-01 2.222518217139797525e-01
6.569999999999904361e+00 -5.262578736646037481e-01 -3.680605496779784658e-01 -8.079315477053529149e-01 -5.892763479238184443e-01 2.062079589116228573e-01 2.222513810205038187e-01
6.579999999999904148e+00 -5.337600731457690095e-01 -3.577475629949697367e-01 -8.194659204211850456e-01 -5.731279135308802175e-01 2.064415672567082582e-01 2.222509468885262018e-01
6.589999999999903935e+00 -5.410555778769351454e-01 -3.472787288595780564e-01 -8.306776250611205281e-01 -5.567537006817435685e-01 2.066718269350343029e-01 2.222505192203462487e-01
6.599999999999903721e+00 -5.481411675508177650e-01 -3.366583258975919257e-01 -8.415622411990026919e-01 -5.401601560538425995e-01 2.068987839800714434e-01 2.222500979197183091e-01
6.609999999999903508e+00 -5.550137127854801733e-01 -3.258906968998281917e-01 -8.521154772326670068e-01 -5.233538128843089332e-01 2.071224838528895884e-01 2.222496828918300027e-01
6.619999999999903295e+00 -5.616701763205014242e-01 -3.149802468834834168e-01 -8.623331720784446208e-01 -5.063412883946238896e-01 2.073429714473416507e-01 2.222492740432808755e-01
6.629999999999903082e+00 -5.681076141729551887e-01 -3.039314411331128785e-01 -8.722112968141659817e-01 -4.891292811821338904e-01 2.075602910952690783e-01 2.222488712820613610e-01
6.639999999999902869e+00 -5.743231767528833576e-01 -2.927488032220232350e-01 -8.817459562700169506e-01 -4.717245685794553833e-01 2.077744865717252865e-01 2.222484745175320187e-01
6.649999999999902656e+00 -5.803141099379625079e-01 -2.814369130148690612e-01 -8.909333905666210196e-01 -4.541340039828164477e-01 2.079856011002143013e-01 2.222480836604032450e-01
6.659999999999902442e+00 -5.860777561070761310e-01 -2.700004046522479495e-01 -8.997699765997410060e-01 -4.363645141503849079e-01 2.081936773579415312e-01 2.222476986227150675e-01
6.669999999999902229e+00 -5.916115551325197286e-01 -2.584439645180938161e-01 -9.082522294710173583e-01 -4.184230964716530443e-01 2.083987574810740873e-01 2.222473193178173823e-01
6.679999999999902016e+00 -5.969130453305788730e-01 -2.467723291906713801e-01 -9.163768038641785241e-01 -4.003168162089533189e-01 2.086008830700074035e-01 2.222469456603503868e-01
6.689999999999901803e+00 -6.019798643702372054e-01 -2.349902833779790590e-01 -9.241404953661807031e-01 -3.820528037121967424e-01 2.088000951946360206e-01 2.222465775662254561e-01
6.699999999999901590e+00 -6.068097501397836657e-01 -2.231026578383708547e-01 -9.315402417327592888e-01 -3.636382516079305627e-01 2.089964343996259521e-01 2.222462149526061026e-01
6.709999999999901377e+00 -6.114005415711042390e-01 -2.111143272872116061e-01 -9.385731240978916201e-01 -3.450804119638257172e-01 2.091899407096857455e-01 2.222458577378895184e-01
6.719999999999901164e+00 -6.157501794214575996e-01 -1.990302082903827874e-01 -9.452363681266960915e-01 -3.263865934297133231e-01 2.093806536348352121e-01 2.222455058416878959e-01
6.729999999999900950e+00 -6.198567070125480249e-01 -1.868552571454584477e-01 -9.515273451113123171e-01 -3.075641583562969683e-01 2.095686121756676068e-01 2.222451591848105257e-01
6.739999999999900737e+00 -6.237182709267267144e-01 -1.745944677513746046e-01 -9.574435730093339147e-01 -2.886205198926790061e-01 2.097538548286057292e-01 2.222448176892461158e-01
6.749999999999900524e+00 -6.273331216601625293e-01 -1.622528694674165439e-01 -9.629827174243814625e-01 -2.695631390638451030e-01 2.099364195911473940e-01 2.222444812781447787e-01
6.759999999999900311e+00 -6.306996142328433752e-01 -1.498355249623518903e-01 -9.681425925284340428e-01 -2.503995218292608960e-01 2.101163439671004940e-01 2.222441498758011835e-01
6.769999999999900098e+00 -6.338162087552802193e-01 -1.373475280545376209e-01 -9.729211619255525578e-01 -2.311372161237405798e-01 2.102936649718044892e-01 2.222438234076373198e-01
6.779999999999899885e+00 -6.366814709518034965e-01 -1.247940015438323003e-01 -9.773165394566574182e-01 -2.117838088817551312e-01 2.104684191373371038e-01 2.222435018001855944e-01
6.789999999999899671e+00 -6.392940726403543161e-01 -1.121800950361452887e-01 -9.813269899450437483e-01 -1.923469230463541180e-01 2.106406425177045905e-01 2.222431849810726223e-01
6.799999999999899458e+00 -6.416527921686910885e-01 -9.951098276145568799e-02 -9.849509298823401204e-01 -1.728342145638813998e-01 2.108103706940141209e-01 2.222428728790025176e-01
6.809999999999899245e+00 -6.437565148069437360e-01 -8.679186138613552426e-02 -9.881869280546417000e-01 -1.532533693656690787e-01 2.109776387796264696e-01 2.222425654237411841e-01
6.819999999999899032e+00 -6.456042330964648635e-01 -7.402794782041094424e-02 -9.910337061085734423e-01 -1.336121003379020233e-01 2.111424814252880200e-01 2.222422625461002998e-01
6.829999999999898819e+00 -6.471950471549416939e-01 -6.122447702179663331e-02 -9.934901390570557433e-01 -1.139181442808468031e-01 2.113049328242398717e-01 2.222419641779217747e-01
6.839999999999898606e+00 -6.485281649377492297e-01 -4.838669979533807147e-02 -9.955552557245811451e-01 -9.417925885864543434e-02 2.114650267173043274e-01 2.222416702520626230e-01
6.849999999999898392e+00 -6.496029024555369791e-01 -3.551988059149618210e-02 -9.972282391318209038e-01 -7.440321954087635026e-02 2.116227963979460114e-01 2.222413807023794208e-01
6.859999999999898179e+00 -6.504186839480603499e-01 -2.262929530250845991e-02 -9.985084268194145407e-01 -5.459781653708958848e-02 2.117782747173074798e-01 2.222410954637137614e-01
6.869999999999897966e+00 -6.509750420142800253e-01 -9.720229058059923558e-03 -9.993953111108144771e-01 -3.477085172552472209e-02 2.119314940892174093e-01 2.222408144718776291e-01
6.879999999999897753e+00 -6.512716176987700667e-01 3.202025978903803340e-03 -9.998885393140805045e-01 -1.493013557722327328e-02 2.120824864951712241e-01 2.222405376636386320e-01
6.889999999999897540e+00 -6.513081605344898106e-01 1.613217281539034917e-02 -9.999879138625509256e-01 4.916515923251408259e-03 2.122312834892831901e-01 2.222402649767059313e-01
6.899999999999897327e+00 -6.510845285419876172e-01 2.906491182977188545e-02 -9.996933923943277511e-01 2.476128435927238761e-02 2.123779162032073398e-01 2.222399963497163067e-01
6.909999999999897113e+00 -6.506006881851243984e-01 4.199494297056623193e-02 -9.990050877705539678e-01 4.459635196457011064e-02 2.125224153510292813e-01 2.222397317222203628e-01
6.919999999999896900e+00 -6.498567142834148491e-01 5.491696795176227719e-02 -9.979232680324693350e-01 6.441390470540056534e-02 2.126648112341253671e-01 2.222394710346685121e-01
6.929999999999896687e+00 -6.488527898811029537e-01 6.782569244386657537e-02 -9.964483562972662467e-01 8.420613536124503529e-02 2.128051337459903603e-01 2.222392142283982353e-01
6.939999999999896474e+00 -6.475892060731009980e-01 8.071582825985051945e-02 -9.945809305927865163e-01 1.039652466028266747e-01 2.129434123770314879e-01 2.222389612456202312e-01
6.949999999999896261e+00 -6.460663617879387477e-01 9.358209553518057056e-02 -9.923217236311250300e-01 1.236834540662299919e-01 2.130796762193297167e-01 2.222387120294059548e-01
6.959999999999896048e+00 -6.442847635278807772e-01 1.064192249011169794e-01 -9.896716225212287554e-01 1.433529894219108258e-01 2.132139539713658882e-01 2.222384665236743218e-01
6.969999999999895834e+00 -6.422450250663895854e-01 1.192219596504702078e-01 -9.866316684206092313e-01 1.629661034373870721e-01 2.133462739427128552e-01 2.222382246731794686e-01
6.979999999999895621e+00 -6.399478671031223476e-01 1.319850578950074460e-01 -9.832030561263007673e-01 1.825150690324019442e-01 2.134766640586920061e-01 2.222379864234980407e-01
6.989999999999895408e+00 -6.373941168766662502e-01 1.447032947137061043e-01 -9.793871336052314414e-01 2.019921843253553173e-01 2.136051518649934866e-01 2.222377517210171460e-01
6.999999999999895195e+00 -6.345847077352327892e-01 1.573714642910552797e-01 -9.751854014641906376e-01 2.213897756698018360e-01 2.137317645322608650e-01 2.222375205129221709e-01
7.009999999999894982e+00 -6.315206786655443993e-01 1.699843820446104437e-01 -9.705995123596007357e-01 2.407002006798186211e-01 2.138565288606389392e-01 2.222372927471847892e-01
7.019999999999894769e+00 -6.282031737801608839e-01 1.825368867410117335e-01 -9.656312703473314274e-01 2.599158512430495005e-01 2.139794712842839619e-01 2.222370683725516383e-01
7.029999999999894555e+00 -6.246334417635107661e-01 1.950238425996808356e-01 -9.602826301728073499e-01 2.790291565202376867e-01 2.141006178758371459e-01 2.222368473385323284e-01
7.039999999999894342e+00 -6.208128352769030078e-01 2.074401413834175700e-01 -9.545556965016963602e-01 2.980325859300646529e-01 2.142199943508596993e-01 2.222366295953883408e-01
7.049999999999894129e+00 -6.167428103228119740e-01 2.197807044751217409e-01 -9.484527230914756579e-01 3.169186521181176497e-01 2.143376260722304194e-01 2.222364150941217031e-01
7.059999999999893916e+00 -6.124249255687412852e-01 2.320404849398725600e-01 -9.419761119042082687e-01 3.356799139088164075e-01 2.144535380545047609e-01 2.222362037864640816e-01
7.069999999999893703e+00 -6.078608416309856377e-01 2.442144695716036984e-01 -9.351284121608771649e-01 3.543089792391334036e-01 2.145677549682349639e-01 2.222359956248659285e-01
7.079999999999893490e+00 -6.030523203186267667e-01 2.562976809236182651e-01 -9.279123193376518364e-01 3.727985080729532830e-01 2.146803011442522391e-01 2.222357905624854357e-01
7.089999999999893276e+00 -5.980012238381088308e-01 2.682851793221950332e-01 -9.203306741044832151e-01 3.911412152949205190e-01 2.147912005779091527e-01 2.222355885531786535e-01
7.099999999999893063e+00 -5.927095139587572614e-01 2.801720648625433685e-01 -9.123864612064469526e-01 4.093298735826357282e-01 2.149004769332837350e-01 2.222353895514883326e-01
7.109999999999892850e+00 -5.871792511396145553e-01 2.919534793863724498e-01 -9.040828082882738093e-01 4.273573162560673766e-01 2.150081535473437888e-01 2.222351935126343492e-01
7.119999999999892637e+00 -5.814125936179832532e-01 3.036246084403467771e-01 -8.954229846625346712e-01 4.452164401030558882e-01 2.151142534340720058e-01 2.222350003925031847e-01
7.129999999999892424e+00 -5.754117964600777846e-01 3.151806832147083237e-01 -8.864104000219652502e-01 4.629002081797973234e-01 2.152187992885521428e-01 2.222348101476382953e-01
7.139999999999892211e+00 -5.691792105742004004e-01 3.266169824613528450e-01 -8.770486030964355084e-01 4.804016525851999564e-01 2.153218134910148129e-01 2.222346227352300363e-01
7.149999999999891998e+00 -5.627172816868708516e-01 3.379288343906571290e-01 -8.673412802551002665e-01 4.977138772080236806e-01 2.154233181108446693e-01 2.222344381131062807e-01
7.159999999999891784e+00 -5.560285492823505704e-01 3.491116185463609689e-01 -8.572922540542756709e-01 5.148300604457155538e-01 2.155233349105475926e-01 2.222342562397228161e-01
7.169999999999891571e+00 -5.491156455060165476e-01 3.601607676578169048e-01 -8.469054817316193917e-01 5.317434578938735612e-01 2.156218853496785770e-01 2.222340770741540739e-01
7.179999999999891358e+00 -5.419812940320508643e-01 3.710717694689301682e-01 -8.361850536472063000e-01 5.484474050052737804e-01 2.157189905887296200e-01 2.222339005760837760e-01
7.189999999999891145e+00 -5.346283088959278285e-01 3.818401685431193071e-01 -8.251351916721153534e-01 5.649353197174181718e-01 2.158146714929786714e-01 2.222337267057959143e-01
7.199999999999890932e+00 -5.270595932921880999e-01 3.924615680436381315e-01 -8.137602475251642931e-01 5.812007050475623826e-01 2.159089486362989474e-01 2.222335554241658961e-01
7.209999999999890719e+00 -5.192781383380060678e-01 4.029316314886084993e-01 -8.020647010584456282e-01 5.972371516542036574e-01 2.160018423049285818e-01 2.222333866926516910e-01
7.219999999999890505e+00 -5.112870218030658442e-01 4.132460844801240651e-01 -7.900531584923444761e-01 6.130383403640187190e-01 2.160933725012013085e-01 2.222332204732850591e-01
7.229999999999890292e+00 -5.030894068062740088e-01 4.234007164067942197e-01 -7.777303506007295919e-01 6.285980446632538632e-01 2.161835589472376196e-01 2.222330567286631697e-01
7.239999999999890079e+00 -4.946885404798491703e-01 4.333913821191084370e-01 -7.651011308470380134e-01 6.439101331525878269e-01 2.162724210885972331e-01 2.222328954219401353e-01
7.249999999999889866e+00 -4.860877526013391847e-01 4.432140035770113506e-01 -7.521704734719852903e-01 6.589685719644977624e-01 2.163599780978918696e-01 2.222327365168185187e-01
7.259999999999889653e+00 -4.772904541941288548e-01 4.528645714690894275e-01 -7.389434715336563597e-01 6.737674271421766337e-01 2.164462488783599203e-01 2.222325799775415889e-01
7.269999999999889440e+00 -4.683001360970113769e-01 4.623391468027814311e-01 -7.254253349007526719e-01 6.883008669790637857e-01 2.165312520674016472e-01 2.222324257688846894e-01
7.279999999999889226e+00 -4.591203675034080667e-01 4.716338624650353029e-01 -7.116213881997814905e-01 7.025631643180673125e-01 2.166150060400761634e-01 2.222322738561479660e-01
7.289999999999889013e+00 -4.497547944708318868e-01 4.807449247528464698e-01 -6.975370687170038275e-01 7.165486988095713938e-01 2.166975289125601112e-01 2.222321242051479295e-01
7.299999999999888800e+00 -4.402071384011996269e-01 4.896686148731225208e-01 -6.831779242559617993e-01 7.302519591273379795e-01 2.167788385455676758e-01 2.222319767822103498e-01
7.309999999999888587e+00 -4.304811944926093537e-01 4.984012904113327425e-01 -6.685496109514360574e-01 7.436675451414317406e-01 2.168589525477326863e-01 2.222318315541621792e-01
7.319999999999888374e+00 -4.205808301632081303e-01 5.069393867684112154e-01 -6.536578910406912746e-01 7.567901700473097515e-01 2.169378882789530505e-01 2.222316884883243082e-01
7.329999999999888161e+00 -4.105099834477867193e-01 5.152794185653953862e-01 -6.385086305928903139e-01 7.696146624502367972e-01 2.170156628536970278e-01 2.222315475525043771e-01
7.339999999999887947e+00 -4.002726613677458634e-01 5.234179810152936874e-01 -6.231077971975733654e-01 7.821359684042076266e-01 2.170922931442722525e-01 2.222314087149890871e-01
7.349999999999887734e+00 -3.898729382750887873e-01 5.313517512616892091e-01 -6.074614576131115440e-01 7.943491534045679092e-01 2.171677957840576212e-01 2.222312719445375118e-01
7.359999999999887521e+00 -3.793149541711042239e-01 5.390774896835969221e-01 -5.915757753760628734e-01 8.062494043335536320e-01 2.172421871706977092e-01 2.222311372103738802e-01
7.369999999999887308e+00 -3.686029130004121468e-01 5.465920411661077116e-01 -5.754570083723749008e-01 8.178320313579778844e-01 2.173154834692607174e-01 2.222310044821805275e-01
7.379999999999887095e+00 -3.577410809210538334e-01 5.538923363363633667e-01 -5.591115063713896216e-01 8.290924697783205177e-01 2.173877006153595581e-01 2.222308737300912329e-01
7.389999999999886882e+00 -3.467337845513157046e-01 5.609753927644197669e-01 -5.425457085236243815e-01 8.400262818284902622e-01 2.174588543182366385e-01 2.222307449246846145e-01
7.399999999999886668e+00 -3.355854091939854400e-01 5.678383161285710523e-01 -5.257661408233137434e-01 8.506291584255499805e-01 2.175289600638128373e-01 2.222306180369771345e-01
7.409999999999886455e+00 -3.243003970387454693e-01 5.744783013447168907e-01 -5.087794135367150750e-01 8.608969208687160535e-01 2.175980331176996518e-01 2.222304930384169652e-01
7.419999999999886242e+00 -3.128832453434178262e-01 5.808926336593747131e-01 -4.915922185971908775e-01 8.708255224869626554e-01 2.176660885281769542e-01 2.222303699008772726e-01
7.429999999999886029e+00 -3.013385045947813423e-01 5.870786897059454557e-01 -4.742113269680937604e-01 8.804110502345818823e-01 2.177331411291344443e-01 2.222302485966500540e-01
7.439999999999885816e+00 -2.896707766496886549e-01 5.930339385238613259e-01 -4.566435859744952808e-01 8.896497262340689050e-01 2.177992055429783524e-01 2.222301290984398936e-01
7.449999999999885603e+00 -2.778847128572189407e-01 5.987559425402538826e-01 -4.388959166048099214e-01 8.985379092657269640e-01 2.178642961835034197e-01 2.222300113793576615e-01
7.459999999999885389e+00 -2.659850121626066710e-01 6.042423585137984832e-01 -4.209753107833792973e-01 9.070720962034040102e-01 2.179284272587299065e-01 2.222298954129147686e-01
7.469999999999885176e+00 -2.539764191936956239e-01 6.094909384404015862e-01 -4.028888286150892895e-01 9.152489233957945558e-01 2.179916127737066001e-01 2.222297811730168382e-01
7.479999999999884963e+00 -2.418637223306712714e-01 6.144995304204159403e-01 -3.846435956031095671e-01 9.230651679927650566e-01 2.180538665332798776e-01 2.222296686339581273e-01
7.489999999999884750e+00 -2.296517517598316294e-01 6.192660794870795682e-01 -3.662467998408496794e-01 9.305177492161751385e-01 2.181152021448286293e-01 2.222295577704156144e-01
7.499999999999884537e+00 -2.173453775121619302e-01 6.237886283958918865e-01 -3.477056891792408289e-01 9.376037295747010614e-01 2.181756330209661254e-01 2.222294485574432266e-01
7.509999999999884324e+00 -2.049495074874836953e-01 6.280653183746535140e-01 -3.290275683704587673e-01 9.443203160221764758e-01 2.182351723822084921e-01 2.222293409704663714e-01
7.519999999999884110e+00 -1.924690854649537819e-01 6.320943898339113076e-01 -3.102197961892137479e-01 9.506648610589973902e-01 2.182938332596101594e-01 2.222292349852764415e-01
7.529999999999883897e+00 -1.799090891006936976e-01 6.358741830375669313e-01 -2.912897825327441237e-01 9.566348637761571405e-01 2.183516284973672783e-01 2.222291305780250970e-01
7.539999999999883684e+00 -1.672745279133338037e-01 6.394031387334183636e-01 -2.722449855006544572e-01 9.622279708414988031e-01 2.184085707553878597e-01 2.222290277252192137e-01
7.549999999999883471e+00 -1.545704412582611376e-01 6.426797987434241799e-01 -2.530929084557513309e-01 9.674419774277984718e-01 2.184646725118308819e-01 2.222289264037154155e-01
7.559999999999883258e+00 -1.418018962913637493e-01 6.457028065134913231e-01 -2.338410970670336264e-01 9.722748280823103606e-01 2.185199460656129244e-01 2.222288265907148563e-01
7.569999999999883045e+00 -1.289739859230673580e-01 6.484709076226043978e-01 -2.144971363360053118e-01 9.767246175374373340e-01 2.185744035388839379e-01 2.222287282637581962e-01
7.579999999999882832e+00 -1.160918267634638984e-01 6.509829502511293997e-01 -1.950686476074803000e-01 9.807895914621996836e-01 2.186280568794712609e-01 2.222286314007204666e-01
7.589999999999882618e+00 -1.031605570593344540e-01 6.532378856081406671e-01 -1.755632855660599623e-01 9.844681471542134910e-01 2.186809178632932171e-01 2.222285359798061299e-01
7.599999999999882405e+00 -9.018533462387137711e-02 6.552347683176349413e-01 -1.559887352194658794e-01 9.877588341719002463e-01 2.187329980967421816e-01 2.222284419795441390e-01
7.609999999999882192e+00 -7.717133475990707592e-02 6.569727567635118559e-01 -1.363527088699176271e-01 9.906603549066832493e-01 2.187843090190370876e-01 2.222283493787832187e-01
7.619999999999881979e+00 -6.412374817745895850e-02 6.584511133932161586e-01 -1.166629430747492258e-01 9.931715650949425322e-01 2.188348619045460963e-01 2.222282581566868143e-01
7.629999999999881766e+00 -5.104777890640168486e-02 6.596692049799524060e-01 -9.692719559746232338e-02 9.952914742695283534e-01 2.188846678650796518e-01 2.222281682927288726e-01
7.639999999999881553e+00 -3.794864220507945113e-02 6.606265028433989661e-01 -7.715324235041802481e-02 9.970192461506537374e-01 2.189337378521542810e-01 2.222280797666887076e-01
7.649999999999881339e+00 -2.483156246567212039e-02 6.613225830288629314e-01 -5.734887433037235555e-02 9.983541989760142954e-01 2.189820826592269454e-01 2.222279925586467531e-01
7.659999999999881126e+00 -1.170177111712990443e-02 6.617571264448340873e-01 -3.752189454806361540e-02 9.992958057700052077e-01 2.190297129239009155e-01 2.222279066489801780e-01
7.669999999999880913e+00 1.435495473508063228e-03 6.619299189589120669e-01 -1.768011495306130373e-02 9.998436945519266761e-01 2.190766391301031679e-01 2.222278220183581399e-01
7.679999999999880700e+00 1.457499810059584636e-02 6.618408514520954800e-01 2.168646644910610793e-03 9.999976484830999102e-01 2.191228716102335550e-01 2.222277386477376770e-01
7.689999999999880487e+00 2.771149681934792844e-02 6.614899198314383444e-01 2.201656965696304272e-02 9.997576059528329173e-01 2.191684205472857194e-01 2.222276565183593511e-01
7.699999999999880274e+00 4.083975304447647059e-02 6.608772250010952476e-01 4.185583379712912860e-02 9.991236606032043444e-01 2.192132959769410305e-01 2.222275756117429724e-01
7.709999999999880060e+00 5.395453164718410494e-02 6.600029727917919864e-01 6.167862216433481898e-02 9.980960612926540465e-01 2.192575077896349312e-01 2.222274959096836311e-01
7.719999999999879847e+00 6.705060304969873153e-02 6.588674738487730886e-01 8.147712432303784447e-02 9.966752119983962599e-01 2.193010657325959734e-01 2.222274173942472841e-01
7.729999999999879634e+00 8.012274531653801324e-02 6.574711434782962716e-01 1.012435393813210932e-01 9.948616716576947905e-01 2.193439794118586250e-01 2.222273400477670913e-01
7.739999999999879421e+00 9.316574624169297880e-02 6.558145014527563266e-01 1.209700790652266655e-01 9.926561539480590612e-01 2.193862582942494310e-01 2.222272638528391131e-01
7.749999999999879208e+00 1.061744054309217700e-01 6.538981717745386835e-01 1.406489707881194429e-01 9.900595270064536102e-01 2.194279117093469178e-01 2.222271887923186473e-01
7.759999999999878995e+00 1.191435363783469314e-01 6.517228823987178954e-01 1.602724607138699686e-01 9.870728130876268436e-01 2.194689488514157683e-01 2.222271148493160653e-01
7.769999999999878781e+00 1.320679685365520328e-01 6.492894649147324948e-01 1.798328168126497040e-01 9.836971881616964897e-01 2.195093787813156838e-01 2.222270420071934260e-01
7.779999999999878568e+00 1.449425493793761455e-01 6.465988541871809936e-01 1.993223319081335043e-01 9.799339814511505153e-01 2.195492104283841006e-01 2.222269702495603960e-01
7.789999999999878355e+00 1.577621464566079656e-01 6.436520879559034514e-01 2.187333267149096372e-01 9.757846749074452486e-01 2.195884525922951469e-01 2.222268995602706410e-01
7.799999999999878142e+00 1.705216494397845117e-01 6.404503063955242492e-01 2.380581528648986478e-01 9.712509026274068757e-01 2.196271139448928156e-01 2.222268299234183009e-01
7.809999999999877929e+00 1.832159721583029588e-01 6.369947516346493588e-01 2.572891959215893865e-01 9.663344502096684607e-01 2.196652030320003501e-01 2.222267613233343264e-01
7.819999999999877716e+00 1.958400546250585739e-01 6.332867672349263843e-01 2.764188783809036765e-01 9.610372540513936190e-01 2.197027282752049004e-01 2.222266937445828705e-01
7.829999999999877502e+00 2.083888650508254337e-01 6.293277976301913101e-01 2.954396626575074847e-01 9.553614005855679547e-01 2.197396979736190858e-01 2.222266271719580133e-01
7.839999999999877289e+00 2.208574018466016031e-01 6.251193875259390964e-01 3.143440540553902318e-01 9.493091254591530248e-01 2.197761203056182444e-01 2.222265615904801539e-01
7.849999999999877076e+00 2.332406956131447828e-01 6.206631812593733644e-01 3.331246037215436773e-01 9.428828126524337883e-01 2.198120033305547283e-01 2.222264969853927630e-01
7.859999999999876863e+00 2.455338111169306503e-01 6.159609221203021789e-01 3.517739115815735618e-01 9.360849935399024879e-01 2.198473549904487734e-01 2.222264333421589966e-01
7.869999999999876650e+00 2.577318492517698401e-01 6.110144516331652564e-01 3.702846292560904584e-01 9.289183458930496684e-01 2.198821831116573311e-01 2.222263706464584210e-01
7.879999999999876437e+00 2.698299489853270283e-01 6.058257088004886937e-01 3.886494629567263659e-01 9.213856928254574585e-01 2.199164954065193356e-01 2.222263088841839318e-01
7.889999999999876223e+00 2.818232892897905573e-01 6.003967293080820777e-01 4.068611763606389542e-01 9.134900016806078993e-01 2.199502994749796825e-01 2.222262480414382291e-01
7.899999999999876010e+00 2.937070910559473336e-01 5.947296446923046043e-01 4.249125934623699807e-01 9.052343828628488520e-01 2.199836028061907256e-01 2.222261881045311804e-01
7.909999999999875797e+00 3.054766189899250639e-01 5.888266814697410423e-01 4.427966014019315555e-01 8.966220886119742328e-01 2.200164127800918745e-01 2.222261290599763517e-01
7.919999999999875584e+00 3.171271834918696908e-01 5.826901602296462590e-01 4.605061532680099767e-01 8.876565117219048506e-01 2.200487366689684032e-01 2.222260708944880647e-01
7.929999999999875371e+00 3.286541425158338026e-01 5.763224946895258993e-01 4.780342708751776915e-01 8.783411842039728912e-01 2.200805816389883041e-01 2.222260135949785387e-01
7.939999999999875158e+00 3.400529034101592574e-01 5.697261907142397996e-01 4.953740475140223087e-01 8.686797758953382909e-01 2.201119547517187136e-01 2.222259571485547813e-01
7.949999999999874944e+00 3.513189247376443669e-01 5.629038452990247077e-01 5.125186506731075342e-01 8.586760930130855618e-01 2.201428629656214941e-01 2.222259015425157858e-01
7.959999999999874731e+00 3.624477180747944227e-01 5.558581455168490892e-01 5.294613247316930504e-01 8.483340766545692802e-01 2.201733131375281372e-01 2.222258467643496993e-01
7.969999999999874518e+00 3.734348497894620089e-01 5.485918674305256815e-01 5.461953936221534134e-01 8.376578012446017629e-01 2.202033120240947661e-01 2.222257928017308259e-01
7.979999999999874305e+00 3.842759427961932595e-01 5.411078749700206636e-01 5.627142634610444727e-01 8.266514729300941111e-01 2.202328662832373496e-01 2.222257396425171005e-01
7.989999999999874092e+00 3.949666782886028793e-01 5.334091187754113061e-01 5.790114251477831431e-01 8.153194279227823360e-01 2.202619824755467914e-01 2.222256872747471745e-01
7.999999999999873879e+00 4.055027974481124620e-01 5.254986350059571709e-01 5.950804569299136260e-01 8.036661307906941554e-01 2.202906670656845645e-01 2.222256356866378069e-01
8.009999999999873666e+00 4.158801031283934080e-01 5.173795441157642561e-01 6.109150269339523875e-01 7.916961726990273673e-01 2.203189264237595812e-01 2.222255848665811717e-01
8.019999999999873452e+00 4.260944615148665182e-01 5.090550495965322497e-01 6.265088956608112492e-01 7.794142696011350235e-01 2.203467668266859691e-01 2.222255348031422773e-01
8.029999999999873239e+00 4.361418037586201057e-01 5.005284366878873792e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.203741944595215552e-01 2.222254854850564121e-01
8.039999999999873026e+00 4.458695989145630700e-01 4.919325064454799779e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.203986450669827568e-01 2.222254369012265640e-01
